id	label
Q7361545	Romain Virgo
Q329077	Brian Gaskill
Q1558	Kansas
Q3023252	Densetsu no Stafy
Q562127	Gerard De Geer
Q62539	Gudrun Burwitz
Q1251457	Double Platinum
Q16245660	Chet Is Back!
Q6538933	Li Kun
Q299419	Carlo Ponti
Q1369625	Lou Scheimer
Q265610	Zhanna Prokhorenko
Q1670423	Alfred Müller
Q71932	Call of Duty: Black Ops: Declassified
Q733960	Cold Case
Q1502535	(8480) 1987 RD1
Q116542	Shade
Q214423	Ballets Russes
Q731560	Lew Palter
Q15639636	Chatur Singh Two Star
Q313775	Moment of Glory
Q7642329	Super F-1 Hero
Q5779	Banda Aceh
Q6556013	Lior Asulin
Q772260	The Ruins
Q7957201	WWE Jakked/Metal
Q1026648	Stow-on-the-Wold
Q929984	Soul to Soul
Q71466	Ellen Auerbach
Q4925349	Thomas Neville
Q85192	Haris Bukva
Q5299716	Double Dealing
Q1652492	Hüseyin Rahmi Gürpınar
Q771416	Silvestre Igoa
Q3246791	Michiaki Kakimoto
Q1100213	Boyd Kosiyabong
Q8018789	William Stephens Smith
Q551836	Julien Ries
Q1067723	Inspector Lestrade
Q15438503	M. H. Holcroft
Q1111637	Dr. Jekyll and Mr. Hyde
Q1064703	PopCap Games
Q3159544	Jacques Mehler
Q7410118	Sampie Terreblanche
Q3965782	Space Battleship Yamato
Q7824551	Top Girls
Q7730063	The Dialectic of Sex
Q3428581	William Buick
Q1063264	Mohinder Suresh
Q4910939	Bill Sommers
Q6274216	Jonathan Rauch
Q374965	Joseph B. Soloveitchik
Q6443504	Kumar Shri Duleepsinhji
Q4872735	Battle of Wickham Anchorage
Q160071	Twilight
Q333834	Jim Griffiths
Q7760083	The Reigning Monarchs
Q4245005	Lev Kuznetsov
Q1178926	W. G. Richardson
Q4274206	Dale Wilkinson
Q5079766	Charles Kenyon
Q40966	Opel
Q3526018	CB Dollaway
Q1754	Stockholm
Q17008873	On Photography
Q622206	Apsley House
Q635813	Vesania
Q16204324	Ed Romanoff
Q734092	Alfredo Bryce Echenique
Q1434610	The Racket
Q4924483	So Cool
Q555724	Cándido Méndez Rodríguez
Q474113	Morr Music
Q5094936	Chhota Bheem & Ganesh
Q11302765	Cory Bailey
Q1750332	Novo Airão
Q3368427	These Wilder Years
Q1543563	Ido Mosseri
Q280724	Meiko
Q7684252	Tao Yang
Q5216941	Daniel de Bourg
Q455565	Dirceu
Q1557352	Hans-Joachim Sopart
Q1362064	Grant Hanley
Q1345	Philadelphia
Q1446528	Richard Shepard
Q7662342	Syne Mitchell
Q587891	Dead Man Walking
Q7819905	Tommy Taylor
Q606069	Kumsusan Palace of the Sun
Q859014	Big Lake
Q445899	Gunnar Johansen
Q2363944	I, Madman
Q643664	Sonnet 1
Q3174713	Jean Sylvain
Q16249496	Cornered
Q7653569	Swandown
Q7294392	Rapture Ruckus
Q6753703	Maow
Q5554574	Gettin' with It
Q5140030	Code Name Phoenix
Q7943234	All Superheroes Must Die
Q3488959	Swedish invasion of Russia
Q525035	Lois Irene Kimsey
Q5688735	He Dog
Q3065221	Willie Harris
Q4704174	Al Kaiser
Q7306615	Reed: Insurgent Mexico
Q1067679	Charon
Q6388723	Ken Wriedt
Q7256978	Shane MacEachern
Q4864058	Barry Burman
Q7562118	Sonny T.
Q2071691	Lassana Camará
Q810012	Basic Instinct 2
Q7762079	The Saint and the Hapsburg Necklace
Q2707966	Alyaksandr Hutar
Q3726089	Enrico Vaime
Q1349134	Juliusz Machulski
Q1626868	Honeydripper
Q6395950	Kevin Cadogan
Q11359125	Takashi Uemoto
Q2623762	Volodymyr Sosyura
Q1752030	Walter Breuning
Q4078338	Bert Barlow
Q54051	Władysław II the Exile
Q6780114	Mary Losseff
Q254106	Crimean War
Q2358589	José María Vargas Ponce
Q6656486	Live at Tin Angel
Q973426	Eldorado
Q12750300	Goran Bjelogrlić
Q1494098	Paolo Zanetti
Q1731	Dresden
Q7326975	Richard K. Sorenson
Q7703481	Terrence Lanni
Q16107181	Allan Zavod
Q2917578	The Mahabharata
Q2819894	A Scrap of Paper
Q6767880	Mark Haines
Q247785	Lil' L.O.V.E.
Q4655520	A Bloody Aria
Q1081906	5333 Kanaya
Q6209999	Joe Gauthreaux
Q7754084	The Night I Fell in Love
Q1520232	Shelley
Q7744614	The Kingdom
Q4373295	Igor Portnyagin
Q1681858	Jan Lindhardt
Q52463	Wu-Tang Clan
Q5419358	Excalibur
Q1104601	István Kardos
Q5619703	Guppedu Manasu
Q152663	410 Chloris
Q2111133	Batman film series
Q18154664	Suicide Fleet
Q7184510	Philip Voss
Q15527274	John Bindon
Q311241	Bobby Brown
Q7195674	Ping Pong Playa
Q982114	La Victoria
Q7539895	Sleeping in Flame
Q447830	Viola Dana
Q624250	Gimpo Bridge
Q208797	Ornette Coleman
Q137358	1255 Schilowa
Q16017612	Russell Wade
Q512836	The Archies
Q7331571	Rick Mather
Q11016559	Q11016559
Q20390	Castiglione del Lago
Q3719665	He-Man & She-Ra: A Christmas Special
Q969572	David Ball
Q657415	Cleveland Museum of Art
Q449290	Alvin Youngblood Hart
Q365359	Mario Echandi Jiménez
Q311744	Dennis Lehane
Q5432183	Fall to Grace
Q3844143	Over the Hill to the Poorhouse
Q314301	Peter Yates
Q7422453	Sarah Jarosz
Q381777	Andrew Wood
Q5072641	Chantelle Barry
Q6195785	Jim Hughes
Q606723	The Magdalene Sisters
Q1361929	Indonesia–Malaysia confrontation
Q2928229	Bunker Hill Bunny
Q5017167	Caffeine
Q4149683	Mykola Hrinchenko
Q208652	Dallas Stars
Q748884	Nicholas Nickleby
Q164444	funk
Q78822	Gottlieb Stephanie
Q1000791	John Jenkins
Q1384984	Team17
Q4185597	404
Q1325589	Risky Business
Q408139	Airbourne
Q553120	Estanislao Figueras
Q685966	Taylor
Q151216	3287 Olmstead
Q6731739	Magnificent Montague
Q932391	Columbus
Q399482	Siege of Constantinople (674-678)
Q451043	Devadatta
Q4236323	Josie Cotton
Q524291	Augustin Pajou
Q5610999	Grounded on 9/11
Q5951875	Delbaran
Q277435	9
Q1045297	4530 Smoluchowski
Q1291053	Khotan Fernández
Q5229058	Dave Jordano
Q3024072	Things I Never Told You
Q134262	Tennessee Williams
Q319308	Douglas Hofstadter
Q529819	Queen Anne style architecture
Q5848775	Estanis González
Q7742435	The Invisible
Q5297369	Dora's Dunking Doughnuts
Q1877830	Luther Ely Smith
Q702808	Tsai E
Q6221309	John Becker
Q15983416	Sania Saeed
Q5301122	Dougie Cameron
Q4802164	Aruna Kumari Galla
Q7548158	Snow
Q324431	Adam Taubitz
Q457731	Vision of Disorder
Q5434041	Fanny Jackson Coppin
Q4676475	Across the Continent
Q725559	Edmund Blunden
Q6286062	Joseph Pardee
Q10750855	Crocuta
Q1421623	Stunt Car Racer
Q832255	Betsy Eby
Q7573186	Spanish Dance Troupe
Q14949852	Beyond the Street
Q5379809	Enrique Rodríguez Negrón
Q969469	Ma vie en rose
Q643994	Power Rangers in Space
Q952300	Deuce
Q1999943	Till Death Do Us Part
Q1289681	The Beautician and the Beast
Q4907837	Rudraksh
Q333858	Peter Walker, Baron Walker of Worcester
Q6009882	In Love and War
Q2513681	Operation Y and Other Shurik's Adventures
Q321762	Napalm Death
Q385558	Rough Trade
Q374593	Blaque
Q6546973	Liisa Nevalainen
Q7173858	Peter Emshwiller
Q3421383	Razor Blade Smile
Q1270642	Predrag Vušović
Q482907	Bryan Adams
Q1653167	Willem Eduard Bok
Q7772050	The Vanishing Shadow
Q203906	Frederick Winslow Taylor
Q101840	Franz Dinda
Q164804	Underworld
Q7659923	Sydney Fairbrother
Q1287577	Edouard Izac
Q109709	Yolo County
Q7238341	Prandtl
Q23745	telenovela
Q4782058	April Moon
Q7384371	Ryan Nece
Q31561	acoustic guitar
Q5338522	Edith Craig
Q772949	Tout ça... pour ça !
Q3190669	Phantasmagoria: The Visions of Lewis Carroll
Q7342031	Robert Bennett
Q274264	Sibyl Mary Hathaway
Q4641147	5 Seconds of Summer
Q167654	Frans Hals
Q5502707	Frenchman's Farm
Q2614258	Franjo Kluz
Q1528802	Lieselotte Holzmeister
Q2960962	Charlotte Caffey
Q16121961	Ben Moses
Q939763	Dimitar Petkov
Q5525027	Gary Epper
Q6486430	Veronika Jenet
Q16989340	The Poisoners
Q1186623	New Kensington
Q183417	Chiron
Q7754247	The No Music of AIFFs
Q3897158	Pasquale Tola
Q41163	Al Pacino
Q2490358	choreographer
Q296729	Tony Bennett
Q554833	Pulse
Q984171	Irwindale
Q6310911	Jumbo Schoeneck
Q6439439	Krust
Q4532625	Erskineville Kings
Q10958845	Zenda
Q7205254	Plug Tunin'
Q478143	Séraphin: Heart of Stone
Q7966159	Walter Smith
Q229230	Evan Rachel Wood
Q376524	Atanas Chipilov
Q1154	Jamnagar
Q112585	Emmerich Schäffer
Q3897643	Pathways of Life
Q1053595	Plaines Wilhems District
Q5024805	Cam Brainard
Q237207	Kathleen Kennedy
Q3760598	George Memmoli
Q8016414	William Overton Callis
Q7736399	The Gift
Q643953	Santa Maria
Q296589	Danny Murphy
Q187334	Al Anbar Governorate
Q2301526	The Lion and the Cobra
Q993268	Bruno Geiser
Q5263034	Derrick Hodge
Q11722	Rudolf Ramek
Q7577013	Spider Blues
Q1807586	Polvo
Q3430265	Ricardo Lagos Weber
Q7729908	The Devil's Daughter
Q902626	BraveStarr
Q2207912	Leonel Efrain Cota Montaño
Q15485334	Morty Corb
Q4636473	3 Bats Live
Q1361397	Otto Jelinek
Q55408	Hrishikesh Mukherjee
Q979941	Lee Bollinger
Q4811171	Astra Superstars
Q18028465	The Green Prince
Q6699871	Luh Ketut Suryani
Q1432143	Roscoe Bartlett
Q7714433	The Art of Detection
Q1775127	Just a Game
Q6979140	Tony Newman
Q929220	César
Q3147353	Iao Lethem
Q16197326	Paul Tough
Q11813	James Madison
Q295717	Vernon L. Smith
Q526853	Susy Andersen
Q3047214	Ed Wang
Q382123	Georgi Vasilev
Q7768556	The Test Dream
Q67043	Leopold I, Prince of Lippe
Q7758	Charles X of France
Q3795182	Shoot First, Die Later
Q7020322	Newton N. Minow
Q5277665	Dimitris Rizos
Q111772	Who Saw Her Die?
Q2824975	Adoration
Q5723023	Henry Hill
Q7962046	Walk This Way: The Autobiography of Aerosmith
Q1374361	Tom Landry
Q7775521	The Woman Wins
Q784889	Raynald Denoueix
Q7680822	Tamara Rhodes
Q28542	Alvin Eliot Roth
Q3157279	Jack Mower
Q73486	Brooklyn Lee
Q1168150	Circle of Iron
Q16186534	Jerry Turner
Q5046667	Carrollton Viaduct
Q34647	Johannesburg
Q3484646	Simonne Monet-Chartrand
Q181276	Szolnok
Q73506	Roddy Doyle
Q1428839	Plus 8
Q15971215	Arthur George Hammond
Q2059382	Paul Edwin Roth
Q2757637	Keiko Terada
Q4193360	Enemy Gold
Q6390906	Kennie Steenstra
Q1783425	Thomas Parnell
Q5040880	Carl Thomas Anderson
Q8009484	William Fung
Q5436846	Fassbinder's Women
Q4792770	Armando Ghitalla
Q6683	Mexican-American War
Q663533	Ferdinand Chalandon
Q1452750	Frederic Raphael
Q1522937	Daniel Bekono
Q676772	Mensur Kurtisi
Q111946	Cerro Gordo County
Q918367	Mississippi Burning
Q1344779	Terence Cooke
Q8070337	Zhang Wenzhao
Q1175457	Meghan O'Rourke
Q215729	Rule, Britannia!
Q72832	Cassie Ventura
Q2176956	Russell Rouse
Q506256	Jacques-Laurent Agasse
Q7240872	Prescott Townsend
Q5215029	Dance 86.4 Funky Radio Station
Q495845	Sequoyah County
Q74636	Whiteout
Q13498	Taranto
Q5375394	Enchanter
Q277865	Fugazi
Q5888619	Home Page
Q1567505	The Awakening
Q2492949	Valerian Trifa
Q927734	Once More with Feeling: Singles 1996–2004
Q12037816	Miroslav Etzler
Q4707089	Alan Kogosowski
Q5342783	Edward English
Q7343690	Robert Dundas
Q7207363	Poems
Q6194482	Jim Cunningham
Q457471	Red-tailed Hawk
Q1658835	Illinois Jacquet
Q505414	Andrew Higgins
Q464941	Hadia Tajik
Q1175569	David Mayer de Rothschild
Q2001	Stanley Kubrick
Q91335	Albert Fraenkel
Q7730331	The Dishwasher: Dead Samurai
Q6074106	Irv Comp
Q7562345	Sons of Shiva
Q12125097	Inside America
Q7797575	Three Light Years
Q234428	Marit Larsen
Q2344823	Stephen Joseph Rossetti
Q6874010	Miroslav Milutinović
Q374172	The Kid
Q7751315	The Midnight Man
Q642489	Wanted: Weapons of Fate
Q3315828	The Light Touch
Q7050395	Norberto Aroldi
Q276343	The Girl with the Dragon Tattoo
Q392783	The Bourne Identity
Q4888319	Benjamin Bradley
Q6173664	Ángela Azul Torres
Q5488318	Frank McIntyre
Q503850	Kamal Jumblatt
Q2702192	Disney Universe
Q1198352	State of the Union
Q202937	Stevie Ray Vaughan
Q16114174	Francie Brolly
Q334030	Pierre-Louis Lions
Q5331280	Eating Jello with a Heated Fork
Q105598	Die Hard
Q2101171	Poldo Bendandi
Q2580575	William Smith
Q1356226	Ernest Laszlo
Q1444046	Bubble Boy
Q3184804	Joseph Dahan
Q1520030	The Wheeler Dealers
Q1181317	Pistol Whipped
Q1783106	Tabu Recordings
Q2450222	Jeff Adrien
Q1364442	Yves Navarre
Q4840205	Bad Boy Joe
Q3076975	Jeannie Pepper
Q321917	Spalding Gray
Q467498	Mangalia
Q471787	Shapour Bakhtiar
Q7991448	What Would Joey Do?
Q3869	Marburg
Q1192356	13070 Seanconnery
Q326564	Rupert Bear, Follow the Magic...
Q1768087	Smokin' Aces 2: Assassins' Ball
Q1381419	Yves Simoneau
Q6418511	Kitty Bransfield
Q159101	Prince Joachim of Denmark
Q2355094	Donaldsonville
Q1554665	The Scalphunters
Q23670	It's Always Sunny in Philadelphia
Q1354149	Erik Stolhanske
Q6205234	Joan Long
Q1961623	The Adjuster
Q1294079	Edward White Robertson
Q6655880	Live and Well
Q4723687	Alfreda Gerald
Q6508171	Lea Bayers Rapp
Q448503	Alvaro Mancori
Q761519	Sinister
Q94882	Emir Kusturica
Q7360275	Roland Howell
Q1353441	All That Jazz
Q2404431	Terell Stafford
Q4911161	Bill Tobin
Q3269223	Lydia Yeamans Titus
Q4775653	Anton Arcane
Q1034290	Swaran Singh
Q1955868	So Proudly We Hail!
Q3443417	Darlene Vogel
Q7251	Alan Turing
Q232359	Helen Fielding
Q7317145	Return Fire
Q3368600	Pat Swilling
Q221908	Yannick Noah
Q955194	Kidnapped
Q1460915	The Big Easy
Q4967410	Bright Eyes
Q5273274	Dick Poillon
Q714979	Battle of the Afsluitdijk
Q3047736	Edmond Auger
Q3509584	Asaf Duraković
Q1647935	HD 72108
Q5596702	Grantville Gazette II
Q1849053	Triumph
Q1522	New Mexico
Q4662026	Aaron Freeman
Q7359311	Rogers McKee
Q4798061	Arthur Bowie Chrisman
Q14045	Moby
Q1152278	Little Colorado River
Q1735	Innsbruck
Q202236	Darius II
Q3529926	Luke Wright
Q128114	Yonkers
Q765176	Mohamed Kanu
Q2843135	Amreeka
Q187655	Mostly Harmless
Q591556	Anger Management
Q2711051	Peter Doherty
Q653796	Luis García Conde
Q470313	Cedella Booker
Q127513	Kanagawa Prefecture
Q7966830	Waltz Time
Q5231319	This Armor
Q325306	Kai Eckhardt
Q5284021	Divided Kingdom
Q1818548	Leo F. Forbstein
Q486609	Anastasia
Q8020130	William Webster
Q1800173	Secret of Mana
Q2241186	Steve Scheffler
Q67829	Salomon Franck
Q610163	Small Time Crooks
Q2623154	14025 Fallada
Q2084080	Marco Iván Pérez
Q17525	Sarah Bagley
Q5647963	Hangin' Around the Observatory
Q502396	Andrey Kapitsa
Q5539634	George Garrett
Q207095	Huy
Q15440626	Neven Maguire
Q6847360	Mike Ingham
Q7155126	Paulino Santos
Q710548	Winston Chao
Q7373094	Roy M. Davenport
Q3554578	Vanguard
Q589359	Tekken 2
Q1194810	Daddy Day Camp
Q3787175	How Far Shallow Takes You
Q152795	4151 Alanhale
Q486043	Benzie County
Q692550	Michael Kahn
Q8074696	Zoya
Q15033486	Shadow Over Mars
Q16956048	Cashmere
Q5906343	Horsing Around
Q15522113	Mike Donlin
Q1363884	Tyler Zeller
Q1414184	Peter Bendixen
Q4392601	Theodore H. White
Q3374018	Pedro Bial
Q888189	Bob Plager
Q2127397	The Fourth Man
Q15996244	Joseph E. Durik
Q5351624	El Monasterio de los Buitres
Q622848	Castle Rock Entertainment
Q244689	Lal Bahadur Shastri
Q3790868	I giorni dell'abbandono
Q1573716	Yusuke Tanaka
Q3195035	Ken Griffey, Jr. Presents Major League Baseball
Q4410415	Ryo Nagai
Q1362428	J. Philippe Rushton
Q3794394	The Whip Hand
Q223316	The Devil Wears Prada
Q221082	4630 Chaonis
Q7915083	Vann Vannak
Q193695	The Wizard of Oz
Q932164	Filippo Terzi
Q322692	Daniel Gordon
Q12021803	Irena Bernášková
Q11538564	Tomohiro Umetsu
Q1254469	Dracula: Dead and Loving It
Q710723	5834 Kasai
Q10379507	Matthew Turner
Q1342312	John Squire
Q1906715	Masakazu Konishi
Q883460	Thomas Wharton Jr.
Q575345	Alan Dean Foster
Q3220439	The Big Bang
Q1116527	Hostile Ambient Takeover
Q3503645	To Know That You're Alive
Q1571462	The Devil's Disciple
Q700772	Taiwanese People's Party
Q11865798	Jalmari Parikka
Q6932430	Azam Shah
Q16245112	BZ20
Q560573	Paul Hofhaimer
Q1805514	Richard Crawford White
Q123798	Charlie Conacher
Q1211339	David
Q4924357	Blake Costanzo
Q7367955	Rose Thompson Hovick
Q3878469	Norman Lamm
Q16386142	How to Talk to Girls at Parties
Q612271	Fantômas se déchaîne
Q24170	Doki! Doki! Yūenchi: Crazy Land Daisakusen
Q2679873	Allan Eshuijs
Q3714431	Dosa Júnior
Q229908	Katie Cassidy
Q2296698	David Gordon Green
Q5254946	Delvin James
Q149965	2689 Bruxelles
Q3368242	Dom Tower of Utrecht
Q4133651	Garden City Township
Q534599	Damon Knight
Q4094404	Henryk Borowski
Q3181406	John E. Wool
Q4655392	A Beautiful Life
Q7855776	Turn the Page
Q5732816	Herb Alward
Q547414	Algis Budrys
Q979924	The Evil Touch
Q7611763	Steve Adkins
Q713273	Billy May
Q3037495	Double Trouble
Q2347346	Milton Caraglio
Q798020	Bacchelli
Q5228551	Dave Cloud
Q121157	Mashhad
Q3715963	Rare Birds
Q1058702	The Invisible Mouse
Q7747408	The Line King: The Al Hirschfeld Story
Q2033042	The Snow Maiden
Q3231838	The City Stands Trial
Q7786063	This Is the Sea
Q5232831	David David
Q1779543	Felix Leiter
Q152756	Frederik VIII of Denmark
Q11631	astronaut
Q154967	5041 Theotes
Q2079498	Binary Land
Q7078797	Of Rice and Hen
Q264589	Carolina Herrera
Q633070	Archibald Chapman Hart
Q4967432	Bright Ideas
Q3785913	Hit Him Again
Q444366	Dan Schneider
Q308283	Abdolmalek Rigi
Q552844	Edsel Bryant Ford
Q438455	Alternative 4
Q41466	ice hockey
Q4796820	Art Fletcher
Q994834	Exclusive
Q1937400	Dirty Work
Q4707822	Alan Spenner
Q190618	New York Giants
Q2004796	Numan Çürüksu
Q4937279	Boff Whalley
Q42775	Johnny Cash
Q7290612	Rana
Q375310	Giovanni Arrighi
Q6130108	James Bradbury Jr
Q6546282	Lightfields
Q5240888	David Waxman
Q16200225	Reema Debnath
Q1811088	Praying with Anger
Q5531262	Gene Hermanski
Q2721512	Todor Yanchev
Q6779925	Mary Jo Eustace
Q459441	Prince Ferdinand, Duke of Genoa
Q201873	The Marriage of Figaro
Q7345932	Robert J. Marks II
Q6376487	Katherine Medina
Q708136	Edwin Starr
Q2067143	Tony Takitani
Q2085376	Atlantic Time Zone
Q1313717	Manolis Chiotis
Q2380244	Little Big Adventure 2
Q1456016	Too Late... No Friends
Q775209	3839 Bogaevskij
Q1656221	Vice Versa
Q242019	Cynthia McKinney
Q852276	Sidi Bel Abbès
Q3576606	By Heresies Distressed
Q83813	Savannah
Q7635224	Suhas Patil
Q13580	Metro Manila
Q1672151	Alberto Colombo
Q7368915	Rosie Rowell
Q7502660	Should God Forget: A Retrospective
Q7721021	The Callahans and the Murphys
Q7233379	Possessed II
Q3326864	Desire in Motion
Q5338097	Edin Husić
Q14950453	Mike Pucillo
Q485412	Wabasha County
Q2618138	Azazel
Q8010143	William Green
Q7457487	Seven Swordsmen
Q13561737	Linda Davis
Q3178826	Jim Hegan
Q8676	American Civil War
Q10556387	Legendo Entertainment AB
Q103474	2001: A Space Odyssey
Q320064	Crush
Q272794	Laurie R. King
Q7970614	Warren Zevon
Q1182089	Deconstruction
Q1194332	Heaven Has No Favorites
Q23077	Lancashire
Q243467	Subiaco
Q2850579	Anna Mucha
Q3520364	The Complete Guide to Needlework
Q6904801	Monte Johnson
Q431436	Bad 25
Q982140	Radar Base
Q2059013	Paul Brooks
Q71954	Shadows in the Sun
Q6523554	Leo Bennett
Q6288727	Josh Bunce
Q3280335	Conrack
Q192156	Call of Duty
Q281342	Zhai Yanpeng
Q1199513	Armour of God
Q15733047	Elevator Action Returns
Q172075	Symphony No. 12
Q1361382	Ken Hughes
Q1161636	That Certain Age
Q473209	Kamloops
Q602898	3501 Olegiya
Q375998	Giovanni Pascoli
Q623624	T. Keith Glennan
Q3194287	Kaufmann Kohler
Q4777891	Anurag Dixit
Q503497	Robert Olen Butler
Q286028	Louis Émile Javal
Q108343	29 Amphitrite
Q133877	Carlo Tresca
Q536508	Evelyn Ward
Q3087102	Frederick Colberg
Q468052	Amerika
Q3349127	Odeh Ogar
Q1686232	Jeetendra
Q970501	Panfilo Lacson
Q3129102	Heather Tocquigny
Q7561001	Song Il-gon
Q150728	3050 Carrera
Q7446244	Segget River
Q2933624	Calapooia River
Q312897	Dariusz Dudka
Q5545855	George Walters
Q364781	Lee Hazlewood
Q1063053	Bardstown
Q5548986	Gerald C. Thomas
Q16232635	Petr Hošek
Q3431128	Richard Platt
Q7727567	The Cool World
Q716408	Andrew Pattison
Q120040	Daniel Schweizer
Q1825174	Little Soldier
Q562764	Kurt Thomas
Q5345125	Edward Rowe Snow
Q7652436	Svetlan Kondev
Q4201482	Sjafruddin Prawiranegara
Q2049369	I Dream of Murder
Q2552890	Beyond Castle Wolfenstein
Q7356979	Rodney Landers
Q47021	213
Q5549338	Gerald Lestz
Q2058071	Shakes the Clown
Q2711870	Zone of the Enders
Q111	Mars
Q1702518	Lennie Tristano
Q935646	Xavier Gens
Q2403537	HD 127304
Q999654	North Battleford
Q338678	The Treatment
Q5611546	Grover Lewis
Q4524056	The Overcoat
Q180723	Ami Suzuki
Q3705072	The Underworld Story
Q1338008	Emma
Q213739	Heinrich Füger
Q2701528	Tau Centauri
Q49418	Rudolf Nebel
Q6766341	Marjorie Tipping
Q1749384	London
Q1660478	Main Street
Q746665	Jump
Q6689948	Love's Alright
Q238212	Guri Schanke
Q6680705	Lorenzo Faravelli
Q5660561	Harold E. Wilson
Q4965152	Brian Robison
Q4913461	Billy Whitlock
Q5220147	Danny Blanchett
Q4656	Pula
Q7722739	The Christmas Album
Q522739	Prodigy
Q2530303	Josué Martínez
Q5218110	Daniel McKay
Q58220	Nebojša Kaluđerović
Q3612094	Kaisu Leppänen
Q2081510	Sonic Advance
Q7347926	Robert N. Fried
Q6146839	Jamie Doyle
Q2314726	Gastón Sessa
Q189366	John Brown
Q5274248	Horses of God
Q2719001	Upsilon Aurigae
Q183412	EMI
Q182788	Newt Gingrich
Q1718	Düsseldorf
Q1116	Province of Antwerp
Q1179040	Monstrosity
Q560427	Kit Bond
Q2615466	20468 Petercook
Q7737808	The Great Indian Butterfly
Q3093019	G-LOC: Air Battle
Q126941	J. Michael Straczynski
Q4710108	Albert Edward Shepherd
Q4805798	Ashoka Gupta
Q4794647	Arne Ragneborn
Q7715211	The Bachelor, season 10
Q3281276	The Guns
Q1062923	Whitechapel murders
Q888203	Robert Docking
Q7142427	Pass the Chicken & Listen
Q3283066	My Lives
Q5671349	Harry O'Neill
Q1408094	Swing
Q1754501	The Best of Type O Negative
Q7489112	Shanu Lahiri
Q4886456	Ben Shephard
Q2266964	Terri Hanauer
Q3525927	Three Blind Mouseketeers
Q43343	folk music
Q4307870	Radner Muratov
Q2054477	Escapade
Q1967070	Svetlana Surganova
Q7731191	The Duke of Mount Deer
Q5217245	Daniel Garodnick
Q11131	Hazebrouck
Q143426	Peter Faneuil
Q10363581	Tarek Elrich
Q6689600	Loukas Louka
Q7927865	Video Olympics
Q77045	Wilhelm Windelband
Q1093283	The Green Years
Q203736	Cream
Q2622206	Oleg Basilashvili
Q2739153	Roja
Q7294776	Rashad Butler
Q2275923	Seymour Parker Gilbert
Q643695	Argostoli
Q3435420	Robert Houston
Q7183267	Philip Braham
Q6254517	John Reger
Q949348	My Bollywood Bride
Q7333	Zheng He
Q7305687	Redea River
Q3548497	Soft Shell Man
Q389046	Stone Creek
Q528605	Grand View
Q791268	Bastien und Bastienne
Q4306406	Basie Land
Q7907827	Vaaname Ellai
Q7713819	The Angry River
Q3560702	Virginie
Q6899882	Monica's Story
Q952841	The Adventures of Ozzie and Harriet
Q1633075	26013 Amandalonzo
Q678468	Stony Prairie
Q1142181	Revenge of the Pink Panther
Q3523016	Johnson
Q133933	Peter Gabriel
Q3301795	Maury Wills
Q4540294	"""L"" Is for Lawless"
Q6726700	Made from Technetium
Q981166	James Brooks
Q3266666	Ayuready?
Q4976571	Browning Nagle
Q7882747	Uncle Jasper's Will
Q1226838	Diogo Dória
Q642516	American Me
Q80133	Kivalina
Q1054574	romance film
Q2337365	Modigliani
Q921597	2295 Matusovskij
Q6033250	Orhan Aksoy
Q210179	Chamber Symphony No. 2
Q5987486	Idaho Vandals men's basketball
Q1925695	Return from Witch Mountain
Q3898193	Supernova
Q9323099	Rozdroze Cafe
Q100	Boston
Q467402	Test
Q3224256	Q3224256
Q5505297	Frogs
Q1458903	Tintenherz
Q296337	Ricardo Zamora
Q375845	János Vaszary
Q1059378	Chal Mere Bhai
Q57124	Sigismund
Q3840097	Luigi Rosa
Q504656	Todd Solondz
Q6130450	James Buckman
Q7592367	St Andrew's Church, Steeple Gidding
Q7563712	Sorry, Haters
Q7427702	Savage Beach
Q35064	Agatha Christie
Q15812242	Gianfranco Piccioli
Q2930315	C'est la vie
Q7499390	Shivering Spooks
Q5967571	All Night Long
Q5200029	Cynthia Clawson
Q1935027	Laura Kirkpatrick
Q180490	populism
Q15110719	Cassidy Gard
Q4912130	Billy Austin
Q47136	Laguna de Bay
Q16249515	Counsel for Crime
Q2882218	Catherine Sutherland
Q6827347	Miami Law
Q1735672	Kate Carnell
Q5610650	Grosvenor Park Productions
Q1597198	Richard Cramer
Q215978	Walter Mischel
Q123400	Christian Frei
Q16225873	Remy Hii
Q951620	Café Tacvba
Q145638	Kashira
Q109871	Anthrax
Q7635669	Sujinho
Q6118776	Jacob Huydecoper
Q260555	Duchess Caroline Mariane of Mecklenburg
Q9863	Salem
Q943877	8783 Gopasyuk
Q2849156	Andy Pyle
Q6788588	Matt Dunbar
Q220376	Hancock
Q2071	David Lynch
Q313764	The Tin Drum
Q5076329	Charles Clinton Spaulding
Q7109690	Otto Krueger
Q304301	The Complete Bitches Brew Sessions
Q245762	Wiesław Chrzanowski
Q105118	Sidney Sheldon
Q730192	4979 Otawara
Q5416253	Eveline Hill
Q484427	The Cure
Q1211705	The Brady Bunch Movie
Q11765696	Maciej Wilusz
Q335631	Edwin Bramall, Baron Bramall
Q3987762	The Journey: The Very Best of Donna Summer
Q2373007	The Parsifal Mosaic
Q13205	Stade de France
Q263591	Daniel Rogers
Q10381239	The Case of the Counterfeit Eye
Q470924	Eduardo Santos
Q8058982	Yourcodenameis:milo
Q47292	Cosimo III de' Medici, Grand Duke of Tuscany
Q777476	Joey Maxim
Q7726941	The Comforters
Q1995124	Sacrament of Wilderness
